Image_ID,Region_Index,BBox_X,BBox_Y,BBox_W,BBox_H,Region_Area_px,Region_Area_Ratio,Region_Mean_Saliency,Region_Max_Saliency,Region_Attention_Ratio,Quadrant,Center_X,Center_Y
309,9,94,10,117,30,3510,0.00677,107.389,193.0,0.04187,Q1_TopLeft,152.5,25.0
309,10,630,5,67,61,4087,0.00788,6.481,38.0,0.00294,Q2_TopRight,663.5,35.5
309,11,537,4,68,62,4216,0.00813,70.257,126.0,0.0329,Q2_TopRight,571.0,35.0
372,0,294,526,85,94,7990,0.01541,0.0,0.0,0.0,Q3_BottomLeft,336.5,573.0
372,1,431,501,116,123,14268,0.02752,0.0,0.0,0.0,Q4_BottomRight,489.0,562.5
372,2,394,352,53,99,5247,0.01012,21.734,126.0,0.00724,Q4_BottomRight,420.5,401.5
372,3,461,276,43,28,1204,0.00232,104.309,122.0,0.00797,Q2_TopRight,482.5,290.0
372,4,14,208,198,20,3960,0.00764,94.27,181.0,0.0237,Q1_TopLeft,113.0,218.0
372,5,15,166,237,31,7347,0.01417,126.16,212.0,0.05884,Q1_TopLeft,133.5,181.5
372,6,16,95,315,55,17325,0.03342,168.996,218.0,0.18587,Q1_TopLeft,173.5,122.5
372,7,224,31,195,54,10530,0.02031,145.494,206.0,0.09726,Q1_TopLeft,321.5,58.0
372,8,17,31,193,54,10422,0.0201,143.062,206.0,0.09465,Q1_TopLeft,113.5,58.0
727,0,467,648,77,19,1463,0.00282,0.129,4.0,2e-05,Q4_BottomRight,505.5,657.5
727,1,248,647,61,20,1220,0.00235,92.915,120.0,0.0111,Q3_BottomLeft,278.5,657.0
727,2,452,644,184,47,8648,0.01668,0.222,16.0,0.00019,Q4_BottomRight,544.0,667.5
727,3,233,644,176,47,8272,0.01596,45.837,120.0,0.03713,Q3_BottomLeft,321.0,667.5
727,4,13,636,147,47,6909,0.01333,85.808,191.0,0.05806,Q3_BottomLeft,86.5,659.5
727,5,508,622,78,20,1560,0.00301,0.0,0.0,0.0,Q4_BottomRight,547.0,632.0
727,6,281,622,78,20,1560,0.00301,84.329,115.0,0.01288,Q3_BottomLeft,320.0,632.0
727,7,19,578,103,48,4944,0.00954,77.939,184.0,0.03773,Q3_BottomLeft,70.5,602.0
727,8,176,547,312,51,15912,0.03069,58.041,137.0,0.09044,Q3_BottomLeft,332.0,572.5
727,9,68,509,63,24,1512,0.00292,0.001,1.0,0.0,Q3_BottomLeft,99.5,521.0
727,10,617,453,53,10,530,0.00102,0.0,0.0,0.0,Q4_BottomRight,643.5,458.0
727,11,493,435,82,17,1394,0.00269,0.027,1.0,0.0,Q4_BottomRight,534.0,443.5
727,12,333,411,33,11,363,0.0007,0.0,0.0,0.0,Q3_BottomLeft,349.5,416.5
727,13,116,363,18,6,108,0.00021,66.824,86.0,0.00071,Q3_BottomLeft,125.0,366.0
727,14,98,252,52,80,4160,0.00802,90.194,161.0,0.03674,Q1_TopLeft,124.0,292.0
727,15,395,27,142,33,4686,0.00904,32.016,96.0,0.01469,Q2_TopRight,466.0,43.5
727,16,181,25,175,38,6650,0.01283,100.294,201.0,0.06531,Q1_TopLeft,268.5,44.0
881,0,303,650,404,60,24240,0.04676,35.703,141.0,0.06579,Q4_BottomRight,505.0,680.0
881,1,34,627,235,83,19505,0.03763,27.561,190.0,0.04087,Q3_BottomLeft,151.5,668.5
881,2,303,615,409,35,14315,0.02761,34.786,125.0,0.03786,Q4_BottomRight,507.5,632.5
881,3,68,595,139,30,4170,0.00804,107.04,190.0,0.03393,Q3_BottomLeft,137.5,610.0
881,4,413,578,292,32,9344,0.01802,8.389,68.0,0.00596,Q4_BottomRight,559.0,594.0
881,5,602,508,24,51,1224,0.00236,0.0,0.0,0.0,Q4_BottomRight,614.0,533.5
881,6,75,473,129,60,7740,0.01493,39.747,117.0,0.02339,Q3_BottomLeft,139.5,503.0
881,7,81,433,115,32,3680,0.0071,42.141,109.0,0.01179,Q3_BottomLeft,138.5,449.0
881,8,380,322,17,6,102,0.0002,23.235,40.0,0.00018,Q2_TopRight,388.5,325.0
881,9,101,136,512,30,15360,0.02963,129.958,216.0,0.15175,Q1_TopLeft,357.0,151.0
881,10,177,76,130,52,6760,0.01304,110.495,200.0,0.05678,Q1_TopLeft,242.0,102.0
881,11,451,75,88,54,4752,0.00917,133.294,186.0,0.04815,Q2_TopRight,495.0,102.0
881,12,317,74,127,55,6985,0.01347,137.507,220.0,0.07302,Q2_TopRight,380.5,101.5
881,13,7,36,147,33,4851,0.00936,0.0,0.0,0.0,Q1_TopLeft,80.5,52.5
333,0,161,684,32,21,672,0.0013,0.0,0.0,0.0,Q3_BottomLeft,177.0,694.5
333,1,267,682,75,22,1650,0.00318,52.499,100.0,0.0078,Q3_BottomLeft,304.5,693.0
333,2,379,681,339,23,7797,0.01504,11.256,91.0,0.0079,Q4_BottomRight,548.5,692.5
333,3,55,653,76,51,3876,0.00748,6.554,39.0,0.00229,Q3_BottomLeft,93.0,678.5
333,4,337,652,44,23,1012,0.00195,44.501,82.0,0.00405,Q3_BottomLeft,359.0,663.5
333,5,409,648,44,20,880,0.0017,0.0,0.0,0.0,Q4_BottomRight,431.0,658.0
333,6,507,629,120,48,5760,0.01111,52.898,115.0,0.02743,Q4_BottomRight,567.0,653.0
333,7,240,625,78,49,3822,0.00737,45.352,122.0,0.0156,Q3_BottomLeft,279.0,649.5
333,8,17,609,167,24,4008,0.00773,47.693,114.0,0.01721,Q3_BottomLeft,100.5,621.0
333,9,223,579,77,25,1925,0.00371,0.328,7.0,6e-05,Q3_BottomLeft,261.5,591.5
333,10,306,576,333,31,10323,0.01991,2.792,39.0,0.00259,Q4_BottomRight,472.5,591.5
333,11,31,567,138,33,4554,0.00878,33.892,97.0,0.01389,Q3_BottomLeft,100.0,583.5
333,12,110,340,85,69,5865,0.01131,45.597,138.0,0.02408,Q3_BottomLeft,152.5,374.5
333,13,167,326,21,7,147,0.00028,124.19,139.0,0.00164,Q1_TopLeft,177.5,329.5
333,14,44,229,221,37,8177,0.01577,167.444,234.0,0.12326,Q1_TopLeft,154.5,247.5
333,15,44,183,151,36,5436,0.01049,168.452,236.0,0.08244,Q1_TopLeft,119.5,201.0
333,16,11,28,145,36,5220,0.01007,0.0,0.0,0.0,Q1_TopLeft,83.5,46.0
376,0,476,671,168,32,5376,0.01037,76.368,150.0,0.0318,Q4_BottomRight,560.0,687.0
376,1,341,670,128,34,4352,0.0084,115.41,161.0,0.03891,Q4_BottomRight,405.0,687.0
376,2,6,598,181,43,7783,0.01501,63.776,153.0,0.03845,Q3_BottomLeft,96.5,619.5
376,3,341,592,260,51,13260,0.02558,82.288,168.0,0.08452,Q4_BottomRight,471.0,617.5
376,4,323,553,59,11,649,0.00125,23.713,41.0,0.00119,Q3_BottomLeft,352.5,558.5
376,5,4,549,178,28,4984,0.00961,46.055,147.0,0.01778,Q3_BottomLeft,93.0,563.0
376,6,187,517,118,23,2714,0.00524,1.043,19.0,0.00022,Q3_BottomLeft,246.0,528.5
376,7,575,353,118,138,16284,0.03141,0.0,0.0,0.0,Q4_BottomRight,634.0,422.0
376,8,0,323,19,20,380,0.00073,0.0,0.0,0.0,Q1_TopLeft,9.5,333.0
376,9,587,318,54,51,2754,0.00531,0.0,0.0,0.0,Q2_TopRight,614.0,343.5
376,10,626,287,77,155,11935,0.02302,0.0,0.0,0.0,Q4_BottomRight,664.5,364.5
376,11,0,281,22,38,836,0.00161,0.0,0.0,0.0,Q1_TopLeft,11.0,300.0
376,12,658,257,43,38,1634,0.00315,0.0,0.0,0.0,Q2_TopRight,679.5,276.0
376,13,361,119,161,39,6279,0.01211,88.363,156.0,0.04298,Q2_TopRight,441.5,138.5
376,14,191,119,158,38,6004,0.01158,126.996,186.0,0.05906,Q1_TopLeft,270.0,138.0
376,15,547,28,146,46,6716,0.01296,0.0,0.0,0.0,Q2_TopRight,620.0,51.0
376,16,76,23,285,48,13680,0.02639,56.875,155.0,0.06027,Q1_TopLeft,218.5,47.0
807,0,399,517,25,28,700,0.00135,0.009,1.0,0.0,Q4_BottomRight,411.5,531.0
38,0,566,616,150,51,7650,0.01476,166.731,234.0,0.1124,Q4_BottomRight,641.0,641.5
38,1,282,581,117,32,3744,0.00722,168.418,235.0,0.05557,Q3_BottomLeft,340.5,597.0
38,2,556,514,139,70,9730,0.01877,96.153,217.0,0.08245,Q4_BottomRight,625.5,549.0
411,0,23,682,26,19,494,0.00095,0.407,3.0,2e-05,Q3_BottomLeft,36.0,691.5
411,1,228,659,485,46,22310,0.04304,72.809,171.0,0.13516,Q4_BottomRight,470.5,682.0
411,2,52,646,123,61,7503,0.01447,44.918,119.0,0.02804,Q3_BottomLeft,113.5,676.5
411,3,228,614,330,28,9240,0.01782,39.097,126.0,0.03006,Q4_BottomRight,393.0,628.0
411,4,46,609,130,25,3250,0.00627,34.274,102.0,0.00927,Q3_BottomLeft,111.0,621.5
411,5,235,513,55,37,2035,0.00393,13.558,47.0,0.0023,Q3_BottomLeft,262.5,531.5
411,6,355,344,39,10,390,0.00075,136.515,154.0,0.00443,Q2_TopRight,374.5,349.0
411,7,402,329,33,27,891,0.00172,137.312,165.0,0.01018,Q2_TopRight,418.5,342.5
411,8,372,325,19,8,152,0.00029,171.263,180.0,0.00217,Q2_TopRight,381.5,329.0
411,9,153,62,225,49,11025,0.02127,20.198,154.0,0.01853,Q1_TopLeft,265.5,86.5
411,10,400,61,173,63,10899,0.02102,58.737,172.0,0.05327,Q2_TopRight,486.5,92.5
70,0,248,630,452,82,37064,0.0715,20.691,140.0,0.06404,Q4_BottomRight,474.0,671.0
70,1,20,614,165,83,13695,0.02642,1.726,30.0,0.00197,Q3_BottomLeft,102.5,655.5
70,2,55,569,102,30,3060,0.0059,12.955,37.0,0.00331,Q3_BottomLeft,106.0,584.0
70,3,316,566,379,53,20087,0.03875,48.606,141.0,0.08153,Q4_BottomRight,505.5,592.5
70,4,474,463,64,12,768,0.00148,73.823,113.0,0.00473,Q4_BottomRight,506.0,469.0
70,5,313,447,72,14,1008,0.00194,109.445,174.0,0.00921,Q3_BottomLeft,349.0,454.0
70,6,474,430,65,26,1690,0.00326,108.323,145.0,0.01529,Q4_BottomRight,506.5,443.0
70,7,306,413,88,15,1320,0.00255,130.68,185.0,0.0144,Q3_BottomLeft,350.0,420.5
70,8,322,398,59,14,826,0.00159,149.027,182.0,0.01028,Q3_BottomLeft,351.5,405.0
70,9,468,356,77,20,1540,0.00297,125.065,162.0,0.01608,Q4_BottomRight,506.5,366.0
70,10,25,343,240,35,8400,0.0162,93.621,186.0,0.06567,Q3_BottomLeft,145.0,360.5
70,11,467,322,82,17,1394,0.00269,90.504,150.0,0.01054,Q2_TopRight,508.0,330.5
70,12,113,287,148,38,5624,0.01085,151.967,207.0,0.07137,Q1_TopLeft,187.0,306.0
70,13,45,269,35,33,1155,0.00223,8.636,31.0,0.00083,Q1_TopLeft,62.5,285.5
70,14,113,246,150,37,5550,0.01071,127.96,205.0,0.0593,Q1_TopLeft,188.0,264.5
70,15,324,233,55,12,660,0.00127,137.252,167.0,0.00756,Q1_TopLeft,351.5,239.0
70,16,314,218,75,12,900,0.00174,104.626,158.0,0.00786,Q1_TopLeft,351.5,224.0
70,17,308,187,88,18,1584,0.00306,46.789,106.0,0.00619,Q1_TopLeft,352.0,196.0
70,18,5,12,219,77,16863,0.03253,19.308,97.0,0.02719,Q1_TopLeft,114.5,50.5
433,0,0,610,706,99,69894,0.13483,91.615,208.0,0.36215,Q3_BottomLeft,353.0,659.5
433,1,498,603,209,28,5852,0.01129,90.85,165.0,0.03007,Q4_BottomRight,602.5,617.0
433,2,122,541,16,7,112,0.00022,2.75,7.0,2e-05,Q3_BottomLeft,130.0,544.5
433,3,122,528,35,12,420,0.00081,15.471,49.0,0.00037,Q3_BottomLeft,139.5,534.0
433,4,124,500,37,27,999,0.00193,30.633,80.0,0.00173,Q3_BottomLeft,142.5,513.5
433,5,145,489,16,9,144,0.00028,44.806,72.0,0.00036,Q3_BottomLeft,153.0,493.5
433,6,155,442,49,44,2156,0.00416,61.669,168.0,0.00752,Q3_BottomLeft,179.5,464.0
433,7,368,212,29,34,986,0.0019,66.578,122.0,0.00371,Q2_TopRight,382.5,229.0
433,8,25,176,64,233,14912,0.02877,94.709,192.0,0.07987,Q1_TopLeft,57.0,292.5
433,9,364,143,23,18,414,0.0008,0.014,1.0,0.0,Q2_TopRight,375.5,152.0
433,10,366,107,42,35,1470,0.00284,0.002,1.0,0.0,Q2_TopRight,387.0,124.5
433,11,24,60,71,111,7881,0.0152,35.301,145.0,0.01573,Q1_TopLeft,59.5,115.5
112,0,452,648,239,54,12906,0.0249,35.976,136.0,0.04698,Q4_BottomRight,571.5,675.0
112,1,203,647,243,54,13122,0.02531,87.038,182.0,0.11556,Q3_BottomLeft,324.5,674.0
112,2,13,629,151,64,9664,0.01864,17.512,128.0,0.01712,Q3_BottomLeft,88.5,661.0
112,3,191,608,398,21,8358,0.01612,34.757,151.0,0.02939,Q4_BottomRight,390.0,618.5
112,4,20,588,135,26,3510,0.00677,0.0,0.0,0.0,Q3_BottomLeft,87.5,601.0
112,5,410,491,103,37,3811,0.00735,2.291,16.0,0.00088,Q4_BottomRight,461.5,509.5
112,6,290,491,98,37,3626,0.00699,22.328,73.0,0.00819,Q3_BottomLeft,339.0,509.5
112,7,196,434,80,30,2400,0.00463,0.063,2.0,2e-05,Q3_BottomLeft,236.0,449.0
112,8,219,389,34,34,1156,0.00223,0.015,1.0,0.0,Q3_BottomLeft,236.0,406.0
112,9,407,309,109,23,2507,0.00484,111.109,167.0,0.02818,Q2_TopRight,461.5,320.5
112,10,287,309,108,24,2592,0.005,182.646,213.0,0.0479,Q1_TopLeft,341.0,321.0
112,11,185,198,102,17,1734,0.00334,51.562,110.0,0.00905,Q1_TopLeft,236.0,206.5
112,12,384,56,121,25,3025,0.00584,38.144,101.0,0.01167,Q2_TopRight,444.5,68.5
112,13,215,36,132,49,6468,0.01248,45.199,123.0,0.02958,Q1_TopLeft,281.0,60.5
112,14,268,23,24,10,240,0.00046,3.333,7.0,8e-05,Q1_TopLeft,280.0,28.0
928,0,307,605,19,10,190,0.00037,100.711,133.0,0.0019,Q3_BottomLeft,316.5,610.0
971,0,426,488,79,109,8611,0.01661,128.241,194.0,0.1047,Q4_BottomRight,465.5,542.5
971,1,206,482,69,47,3243,0.00626,0.0,0.0,0.0,Q3_BottomLeft,240.5,505.5
971,2,507,364,17,7,119,0.00023,176.328,193.0,0.00199,Q4_BottomRight,515.5,367.5
971,3,462,277,110,79,8690,0.01676,115.218,205.0,0.09493,Q2_TopRight,517.0,316.5
971,4,382,200,68,32,2176,0.0042,1.835,13.0,0.00038,Q2_TopRight,416.0,216.0
971,5,511,185,71,58,4118,0.00794,53.471,122.0,0.02088,Q2_TopRight,546.5,214.0
971,6,232,131,139,121,16819,0.03244,64.474,218.0,0.10281,Q1_TopLeft,301.5,191.5
971,7,561,119,93,49,4557,0.00879,90.751,133.0,0.03921,Q2_TopRight,607.5,143.5
971,8,466,90,90,48,4320,0.00833,60.999,139.0,0.02498,Q2_TopRight,511.0,114.0
971,9,640,83,20,12,240,0.00046,11.688,28.0,0.00027,Q2_TopRight,650.0,89.0
971,10,547,69,54,26,1404,0.00271,29.816,78.0,0.00397,Q2_TopRight,574.0,82.0
971,11,445,30,96,50,4800,0.00926,3.515,32.0,0.0016,Q2_TopRight,493.0,55.0
959,0,375,363,50,34,1700,0.00328,173.619,196.0,0.02507,Q4_BottomRight,400.0,380.0
257,0,311,666,49,22,1078,0.00208,0.067,2.0,1e-05,Q3_BottomLeft,335.5,677.0
257,1,378,656,318,44,13992,0.02699,91.249,206.0,0.1522,Q4_BottomRight,537.0,678.0
257,2,5,652,285,51,14535,0.02804,0.0,0.0,0.0,Q3_BottomLeft,147.5,677.5
257,3,407,580,301,44,13244,0.02555,27.262,161.0,0.04304,Q4_BottomRight,557.5,602.0
257,4,266,578,134,49,6566,0.01267,2.707,60.0,0.00212,Q3_BottomLeft,333.0,602.5
257,5,35,181,169,46,7774,0.015,49.752,164.0,0.04611,Q1_TopLeft,119.5,204.0
257,6,34,106,168,61,10248,0.01977,84.549,182.0,0.10329,Q1_TopLeft,118.0,136.5
257,7,529,19,152,50,7600,0.01466,57.903,182.0,0.05246,Q2_TopRight,605.0,44.0
257,8,34,13,463,64,29632,0.05716,24.616,160.0,0.08695,Q1_TopLeft,265.5,45.0
904,0,41,44,179,73,13067,0.02521,38.331,158.0,0.05952,Q1_TopLeft,130.5,80.5
144,0,528,674,109,24,2616,0.00505,17.782,55.0,0.00467,Q4_BottomRight,582.5,686.0
144,1,340,632,98,50,4900,0.00945,17.58,74.0,0.00866,Q4_BottomRight,389.0,657.0
144,2,96,632,119,51,6069,0.01171,36.661,121.0,0.02236,Q3_BottomLeft,155.5,657.5
144,3,511,597,160,59,9440,0.01821,76.222,173.0,0.07231,Q4_BottomRight,591.0,626.5
144,4,18,563,372,32,11904,0.02296,38.909,161.0,0.04655,Q3_BottomLeft,204.0,579.0
144,5,490,538,160,42,6720,0.01296,29.238,130.0,0.01975,Q4_BottomRight,570.0,559.0
144,6,30,499,171,45,7695,0.01484,105.11,211.0,0.08128,Q3_BottomLeft,115.5,521.5
144,7,30,449,180,42,7560,0.01458,64.763,205.0,0.0492,Q3_BottomLeft,120.0,470.0
144,8,649,344,46,10,460,0.00089,0.0,0.0,0.0,Q2_TopRight,672.0,349.0
144,9,643,216,65,25,1625,0.00313,0.0,0.0,0.0,Q2_TopRight,675.5,228.5
144,10,29,172,259,53,13727,0.02648,109.403,224.0,0.15092,Q1_TopLeft,158.5,198.5
144,11,41,97,223,53,11819,0.0228,107.03,228.0,0.12713,Q1_TopLeft,152.5,123.5
144,12,23,28,132,41,5412,0.01044,2.768,25.0,0.00151,Q1_TopLeft,89.0,48.5
144,13,591,26,125,37,4625,0.00892,0.0,0.0,0.0,Q2_TopRight,653.5,44.5
731,0,515,379,26,17,442,0.00085,0.0,0.0,0.0,Q4_BottomRight,528.0,387.5
731,1,288,196,49,16,784,0.00151,0.235,2.0,2e-05,Q1_TopLeft,312.5,204.0
731,2,292,182,41,11,451,0.00087,0.0,0.0,0.0,Q1_TopLeft,312.5,187.5
731,3,469,178,229,56,12824,0.02474,138.049,228.0,0.16643,Q2_TopRight,583.5,206.0
731,4,303,169,20,12,240,0.00046,0.0,0.0,0.0,Q1_TopLeft,313.0,175.0
731,5,357,118,22,11,242,0.00047,103.983,125.0,0.00237,Q2_TopRight,368.0,123.5
731,6,470,117,227,58,13166,0.0254,131.581,227.0,0.16286,Q2_TopRight,583.5,146.0
731,7,89,116,304,27,8208,0.01583,17.286,133.0,0.01334,Q1_TopLeft,241.0,129.5
731,8,326,65,158,21,3318,0.0064,111.021,188.0,0.03463,Q2_TopRight,405.0,75.5
731,9,258,62,34,15,510,0.00098,7.576,25.0,0.00036,Q1_TopLeft,275.0,69.5
731,10,252,21,47,37,1739,0.00335,3.603,32.0,0.00059,Q1_TopLeft,275.5,39.5
731,11,327,19,162,41,6642,0.01281,63.087,166.0,0.03939,Q2_TopRight,408.0,39.5
707,0,17,618,430,77,33110,0.06387,44.451,179.0,0.12472,Q3_BottomLeft,232.0,656.5
707,1,500,596,217,92,19964,0.03851,57.853,185.0,0.09787,Q4_BottomRight,608.5,642.0
707,2,540,554,142,27,3834,0.0074,37.317,127.0,0.01212,Q4_BottomRight,611.0,567.5
707,3,23,540,395,63,24885,0.048,34.741,155.0,0.07326,Q3_BottomLeft,220.5,571.5
707,4,583,420,134,44,5896,0.01137,38.18,104.0,0.01908,Q4_BottomRight,650.0,442.0
707,5,611,348,44,13,572,0.0011,0.0,0.0,0.0,Q2_TopRight,633.0,354.5
707,6,541,346,61,18,1098,0.00212,0.0,0.0,0.0,Q2_TopRight,571.5,355.0
707,7,91,223,111,20,2220,0.00428,67.996,137.0,0.01279,Q1_TopLeft,146.5,233.0
707,8,89,169,138,24,3312,0.00639,164.845,203.0,0.04626,Q1_TopLeft,158.0,181.0
707,9,548,164,71,31,2201,0.00425,0.0,0.0,0.0,Q2_TopRight,583.5,179.5
707,10,89,123,249,74,18426,0.03554,133.753,204.0,0.20884,Q1_TopLeft,213.5,160.0
707,11,64,88,22,9,198,0.00038,33.121,55.0,0.00056,Q1_TopLeft,75.0,92.5
707,12,575,72,53,39,2067,0.00399,0.0,0.0,0.0,Q2_TopRight,601.5,91.5
707,13,58,39,32,21,672,0.0013,2.385,10.0,0.00014,Q1_TopLeft,74.0,49.5
878,0,513,678,195,33,6435,0.01241,0.155,3.0,0.00011,Q4_BottomRight,610.5,694.5
878,1,0,660,497,46,22862,0.0441,51.032,153.0,0.12586,Q3_BottomLeft,248.5,683.0
878,2,521,631,189,45,8505,0.01641,19.388,92.0,0.01779,Q4_BottomRight,615.5,653.5
878,3,88,553,121,20,2420,0.00467,0.0,0.0,0.0,Q3_BottomLeft,148.5,563.0
878,4,594,515,52,20,1040,0.00201,41.338,120.0,0.00464,Q4_BottomRight,620.0,525.0
878,5,504,457,172,38,6536,0.01261,71.994,169.0,0.05076,Q4_BottomRight,590.0,476.0
878,6,505,410,165,34,5610,0.01082,25.414,80.0,0.01538,Q4_BottomRight,587.5,427.0
878,7,493,358,190,36,6840,0.01319,15.495,42.0,0.01143,Q4_BottomRight,588.0,376.0
878,8,504,309,176,33,5808,0.0112,41.385,131.0,0.02593,Q2_TopRight,592.0,325.5
878,9,131,281,36,93,3348,0.00646,0.212,4.0,8e-05,Q1_TopLeft,149.0,327.5
878,10,253,279,207,131,27117,0.05231,6.004,112.0,0.01756,Q1_TopLeft,356.5,344.5
878,11,505,232,176,38,6688,0.0129,78.826,172.0,0.05687,Q2_TopRight,593.0,251.0
878,12,229,224,51,31,1581,0.00305,102.655,134.0,0.01751,Q1_TopLeft,254.5,239.5
878,13,230,172,63,44,2772,0.00535,129.92,160.0,0.03885,Q1_TopLeft,261.5,194.0
878,14,522,165,146,61,8906,0.01718,74.243,170.0,0.07133,Q2_TopRight,595.0,195.5
878,15,231,117,63,44,2772,0.00535,25.897,90.0,0.00774,Q1_TopLeft,262.5,139.0
878,16,506,40,173,88,15224,0.02937,30.454,118.0,0.05001,Q2_TopRight,592.5,84.0
878,17,443,37,23,7,161,0.00031,0.0,0.0,0.0,Q2_TopRight,454.5,40.5
878,18,399,34,43,13,559,0.00108,0.0,0.0,0.0,Q2_TopRight,420.5,40.5
878,19,249,33,52,16,832,0.0016,0.0,0.0,0.0,Q1_TopLeft,275.0,41.0
872,0,78,643,264,62,16368,0.03157,17.173,94.0,0.04144,Q3_BottomLeft,210.0,674.0
872,1,400,642,264,66,17424,0.03361,44.455,174.0,0.1142,Q4_BottomRight,532.0,675.0
872,2,82,297,105,31,3255,0.00628,142.601,216.0,0.06843,Q1_TopLeft,134.5,312.5
872,3,4,14,705,154,108570,0.20943,7.976,106.0,0.12766,Q1_TopLeft,356.5,91.0
111,0,568,656,116,55,6380,0.01231,40.529,115.0,0.03303,Q4_BottomRight,626.0,683.5
111,1,21,635,493,61,30073,0.05801,22.206,125.0,0.08531,Q3_BottomLeft,267.5,665.5
111,2,569,594,113,52,5876,0.01133,25.442,97.0,0.0191,Q4_BottomRight,625.5,620.0
111,3,98,488,66,11,726,0.0014,0.0,0.0,0.0,Q3_BottomLeft,131.0,493.5
111,4,585,483,31,8,248,0.00048,0.0,0.0,0.0,Q4_BottomRight,600.5,487.0
111,5,356,482,30,8,240,0.00046,36.792,48.0,0.00113,Q4_BottomRight,371.0,486.0
111,6,228,476,60,12,720,0.00139,0.492,5.0,5e-05,Q3_BottomLeft,258.0,482.0
111,7,349,464,36,10,360,0.00069,84.939,107.0,0.00391,Q4_BottomRight,367.0,469.0
111,8,554,458,73,18,1314,0.00253,0.0,0.0,0.0,Q4_BottomRight,590.5,467.0
111,9,319,450,99,13,1287,0.00248,89.034,151.0,0.01464,Q4_BottomRight,368.5,456.5
111,10,214,449,85,25,2125,0.0041,2.187,28.0,0.00059,Q3_BottomLeft,256.5,461.5
111,11,449,409,67,22,1474,0.00284,63.946,98.0,0.01204,Q4_BottomRight,482.5,420.0
111,12,559,401,65,22,1430,0.00276,0.0,0.0,0.0,Q4_BottomRight,591.5,412.0
111,13,226,374,61,21,1281,0.00247,14.425,71.0,0.00236,Q3_BottomLeft,256.5,384.5
111,14,86,363,93,33,3069,0.00592,27.306,80.0,0.01071,Q3_BottomLeft,132.5,379.5
111,15,336,360,69,23,1587,0.00306,177.096,195.0,0.0359,Q4_BottomRight,370.5,371.5
111,16,106,314,54,14,756,0.00146,36.84,73.0,0.00356,Q1_TopLeft,133.0,321.0
111,17,94,299,79,15,1185,0.00229,16.771,44.0,0.00254,Q1_TopLeft,133.5,306.5
111,18,363,22,177,45,7965,0.01536,20.112,108.0,0.02046,Q2_TopRight,451.5,44.5
111,19,172,22,186,44,8184,0.01579,56.43,166.0,0.059,Q1_TopLeft,265.0,44.0
413,0,224,488,134,50,6700,0.01292,133.686,217.0,0.056,Q3_BottomLeft,291.0,513.0
413,1,170,168,374,62,23188,0.04473,153.55,229.0,0.22262,Q1_TopLeft,357.0,199.0
413,2,58,39,188,89,16732,0.03228,35.988,138.0,0.03765,Q1_TopLeft,152.0,83.5
413,3,276,38,385,91,35035,0.06758,40.712,166.0,0.08918,Q2_TopRight,468.5,83.5
619,0,532,699,17,7,119,0.00023,0.0,0.0,0.0,Q4_BottomRight,540.5,702.5
619,1,236,675,95,30,2850,0.0055,134.186,180.0,0.03444,Q3_BottomLeft,283.5,690.0
619,2,423,674,98,30,2940,0.00567,0.0,0.0,0.0,Q4_BottomRight,472.0,689.0
619,3,194,665,41,30,1230,0.00237,66.876,149.0,0.00741,Q3_BottomLeft,214.5,680.0
619,4,382,664,36,28,1008,0.00194,0.0,0.0,0.0,Q4_BottomRight,400.0,678.0
619,5,12,664,120,41,4920,0.00949,53.399,127.0,0.02366,Q3_BottomLeft,72.0,684.5
619,6,607,634,87,52,4524,0.00873,0.0,0.0,0.0,Q4_BottomRight,650.5,660.0
619,7,602,610,94,20,1880,0.00363,0.0,0.0,0.0,Q4_BottomRight,649.0,620.0
619,8,332,372,54,14,756,0.00146,180.476,204.0,0.01229,Q3_BottomLeft,359.0,379.0
252,0,272,644,363,48,17424,0.03361,41.004,177.0,0.09077,Q4_BottomRight,453.5,668.0
252,1,38,641,225,57,12825,0.02474,37.081,165.0,0.06042,Q3_BottomLeft,150.5,669.5
252,2,36,571,497,58,28826,0.05561,86.361,194.0,0.31626,Q3_BottomLeft,284.5,600.0
252,3,35,74,157,65,10205,0.01969,66.364,158.0,0.08604,Q1_TopLeft,113.5,106.5
252,4,47,35,144,23,3312,0.00639,2.484,17.0,0.00105,Q1_TopLeft,119.0,46.5
252,5,245,13,446,57,25422,0.04904,21.618,123.0,0.06982,Q2_TopRight,468.0,41.5
61,0,203,366,75,25,1875,0.00362,226.369,245.0,0.036,Q3_BottomLeft,240.5,378.5
61,1,173,336,138,27,3726,0.00719,183.204,245.0,0.05789,Q1_TopLeft,242.0,349.5
61,2,391,206,268,24,6432,0.01241,164.41,246.0,0.08969,Q2_TopRight,525.0,218.0
61,3,387,130,276,35,9660,0.01863,165.389,245.0,0.1355,Q2_TopRight,525.0,147.5
621,0,569,636,99,48,4752,0.00917,59.684,217.0,0.02772,Q4_BottomRight,618.5,660.0
621,1,515,533,50,147,7350,0.01418,185.641,239.0,0.13336,Q4_BottomRight,540.0,606.5
621,2,582,530,77,95,7315,0.01411,115.933,214.0,0.08288,Q4_BottomRight,620.5,577.5
621,3,28,77,97,14,1358,0.00262,184.326,227.0,0.02446,Q1_TopLeft,76.5,84.0
